Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Country,ISO,Region,Continent,Location,Dis Mag Value,Dis Mag Scale,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Disaster Duration
0.8429752066115714,0.046761133603238865,Natural,Hydrological,Flood,Riverine flood,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,"Scotland province Cumbria, Derbyshire, Hereford and Wor, Leicestershire, Lincolnshire, Northamptonshire, Nottinghamshire, Salop, Staffordshire, Warwickshire, West Midlands, West Yorkshire districts (England province)",1.600653342935718e-05,Km2,0.8429752066115714,0.5454545454545454,0.6333333333333333,0.8429752066115714,0.5454545454545454,0.6333333333333333,0.0,2.7222237345687417e-05,6.030303048576676e-07,0.0001890852092905759,6.030303048576676e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.02165991902834008,Natural,Hydrological,Flood,Riverine flood,Ghana,GHA,Western Africa,Africa,Accra Metropolis district (Greater Accra province),1.600653342935718e-05,Km2,0.8429752066115714,0.2727272727272727,0.23333333333333334,0.8429752066115714,0.2727272727272727,0.23333333333333334,5.135136523009872e-06,2.7222237345687417e-05,6.030303048576676e-07,0.0001890852092905759,6.030303048576676e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.03765182186234818,Natural,Hydrological,Flood,Riverine flood,Ghana,GHA,Western Africa,Africa,"Accra Metropolis district (Greater Accra province), Kma district (Ashanti province)",7.039803911136946e-05,Km2,0.8429752066115714,0.4545454545454545,0.3,0.8429752066115714,0.4545454545454545,0.3666666666666667,8.10811029948927e-07,2.7222237345687417e-05,6.057575775932048e-06,0.0001890852092905759,6.057575775932048e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,2
0.8429752066115714,0.025910931174089068,Natural,Biological,Epidemic,Bacterial disease,Guinea,GIN,Western Africa,Africa,North,1.600653342935718e-05,Vaccinated,0.8429752066115714,0.0,0.4666666666666667,0.8429752066115714,0.0,0.5,5.945947552958799e-06,2.7222237345687417e-05,3.6969697081726355e-07,0.0001890852092905759,3.6969697081726355e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,1
0.8429752066115714,0.9444331983805668,Natural,Climatological,Drought,Drought,Guinea-Bissau,GNB,Western Africa,Africa,"All country: Gabu, Bafata (mainly affected provinces in North-eastern), Biombo, Bolama/bijagos, Cacheu, Oio, Quinara, Sector Autonomo De Bissau, Tombali provinces",1.600653342935718e-05,Km2,0.8429752066115714,0.36363636363636365,0.4666666666666667,0.8429752066115714,0.36363636363636365,0.5,5.135136523009872e-06,2.7222237345687417e-05,0.0003030272736455372,0.0001890852092905759,0.0003030272736455372,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,1
0.8429752066115714,0.07651821862348178,Natural,Geophysical,Earthquake,Ground movement,Greece,GRC,Southern Europe,Europe,"Vartholomio city (Ileias district, Dytiki Ellada province)",4.836506503834543e-06,Richter,0.8429752066115714,0.9999999999999999,0.03333333333333333,0.8429752066115714,0.9999999999999999,0.03333333333333333,5.135136523009872e-06,8.888893827163238e-06,4.5151515288337924e-07,0.0001890852092905759,5.030303045546373e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.0701417004048583,Natural,Hydrological,Flood,Riverine flood,Greece,GRC,Southern Europe,Europe,"Athènes city (Attikis district, Attiki province)",1.600653342935718e-05,Km2,0.8429752066115714,0.9090909090909091,0.2,0.8429752066115714,0.9090909090909091,0.2,5.135136523009872e-06,2.7222237345687417e-05,6.333333352525252e-07,0.0001890852092905759,6.333333352525252e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.07722672064777328,Natural,Hydrological,Flood,Riverine flood,Greece,GRC,Southern Europe,Europe,"Katerini village (Pierias district, Kentriki Makedonia province), Katerini county (Pierias district, Kentriki Makedonia province), Larisis district (Thessalia province)",1.600653342935718e-05,Km2,0.8429752066115714,0.9999999999999999,0.16666666666666669,0.8429752066115714,0.9999999999999999,0.3,5.135136523009872e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,4
0.8429752066115714,0.08147773279352226,Natural,Hydrological,Flood,Riverine flood,Greece,GRC,Southern Europe,Europe,"Kassos Isl. (Dodekanisou district, Notio Aigaio province)",1.600653342935718e-05,Km2,0.8429752066115714,0.9999999999999999,0.8666666666666667,0.8429752066115714,0.9999999999999999,0.8666666666666667,5.135136523009872e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.00020242914979757081,Natural,Meteorological,Storm,Riverine flood,Greece,GRC,Southern Europe,Europe,"Eubee Isl (Evvoias district, Sterea Ellada province), Athens city (Attikis district, Attiki province), Voiotias district (Sterea Ellada province)",1.600653342935718e-05,Kph,0.8429752066115714,0.0,0.1,0.8429752066115714,0.0,0.1,2.70270343316309e-07,6.111114506174726e-06,3.030000009181818e-05,0.0001890852092905759,3.3333333434343436e-08,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.07854251012145749,Natural,Hydrological,Flood,Riverine flood,Greece,GRC,Southern Europe,Europe,"Laganas, Ambelaki, Kalamaki village (Zante island, Zakynthou district, Ionioi Nisoi), ",1.600653342935718e-05,Km2,0.8429752066115714,0.9999999999999999,0.4,0.8429752066115714,0.9999999999999999,0.4,5.135136523009872e-06,2.7222237345687417e-05,5.424242440679522e-07,0.0001890852092905759,5.424242440679522e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.008704453441295546,Natural,Geophysical,Volcanic activity,Ash fall,Guatemala,GTM,Central America,Americas,"Del Fuego volcano (Chimaltenango, Sacatepéquez, Escuintla provinces)",1.600653342935718e-05,Km2,0.8429752066115714,0.09090909090909091,0.4,0.8429752066115714,0.09090909090909091,0.4,5.135136523009872e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.010323886639676113,Natural,Hydrological,Flood,Riverine flood,Guatemala,GTM,Central America,Americas,"Alta Verapaz, Baja Verapaz, Chimaltenango, Chiquimula, El Progreso, Escuintla, Guatemala, Huehuetenango, Izabal, Jalapa, Jutiapa, Petén, Quetzaltenango, Quiché, Retalhuleu, Sacatepéquez, San Marcos, Santa Rosa, Sololá, Suchitepéquez, Totonicapán, Zacapa provinces",1.600653342935718e-05,Km2,0.8429752066115714,0.09090909090909091,0.1,0.8429752066115714,0.09090909090909091,0.1,5.135136523009872e-06,2.7222237345687417e-05,0.0002992090918157851,0.0001890852092905759,0.0002992090918157851,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.08582995951417004,Natural,Meteorological,Storm,Tropical cyclone,Guatemala,GTM,Central America,Americas,"Retalhuleu, Suchitepequez, Escuintla, San Marcos provinces",1.600653342935718e-05,Kph,0.8429752066115714,0.7272727272727273,0.6333333333333333,0.8429752066115714,0.7272727272727273,0.7666666666666667,2.70270343316309e-07,2.7222237345687417e-05,4.542424256189164e-06,0.0001890852092905759,4.542424256189164e-06,0.0028744349621798123,4.6666667111111116e-07,0.6848517608539465,4
0.8429752066115714,0.05212550607287449,Natural,Biological,Epidemic,Viral disease,Guatemala,GTM,Central America,Americas,"Suchitepequez, Quetzaltenango, Jalapa, Peten, Santa Rosa, Guatemala, Baja Verapaz, Huehuetenango, Escuintla, San Marcos, El Progreso",1.600653342935718e-05,Vaccinated,0.8429752066115714,0.5454545454545454,0.4666666666666667,0.8429752066115714,0.5454545454545454,0.5,0.0,2.7222237345687417e-05,6.1848485035904505e-06,0.0001890852092905759,6.1848485035904505e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,1
0.8429752066115714,0.05890688259109312,Natural,Hydrological,Landslide,Mudslide,Guatemala,GTM,Central America,Americas,"San Lucas Toliman, Solola districts (Solola province)",1.600653342935718e-05,Km2,0.8429752066115714,0.7272727272727273,0.4,0.8429752066115714,0.7272727272727273,0.4,1.8108113002192703e-05,7.2222262345701296e-06,3.030000009181818e-05,2.8832813028292688e-05,1.4333333376767675e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.04362348178137652,Natural,Meteorological,Storm,Tropical cyclone,Guam,GUM,Micronesia,Oceania,Guam province,1.796416701424259e-05,Kph,0.8429752066115714,0.5454545454545454,0.13333333333333333,0.8429752066115714,0.5454545454545454,0.13333333333333333,5.135136523009872e-06,2.7222237345687417e-05,1.2251515188640955e-05,0.0001890852092905759,1.2251515188640955e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.07611336032388664,Natural,Meteorological,Storm,Tropical cyclone,Guam,GUM,Micronesia,Oceania,Guam province,1.819447684775852e-05,Kph,0.8429752066115714,0.9999999999999999,0.23333333333333334,0.8429752066115714,0.9999999999999999,0.23333333333333334,0.0,2.7222237345687417e-05,1.8178787933875113e-05,0.00032157734793262106,3.363333343525253e-05,0.0028744349621798123,0.000333323812698322,0.6848517608539465,0
0.8429752066115714,0.0867408906882591,Natural,Biological,Epidemic,Viral disease,Hong Kong,HKG,Eastern Asia,Asia,Hong Kong,1.600653342935718e-05,Vaccinated,0.8512396694214868,0.09090909090909091,0.4666666666666667,0.8512396694214868,0.36363636363636365,0.9999999999999999,8.054056230826009e-05,2.7222237345687417e-05,4.409090922451791e-06,0.0001890852092905759,4.409090922451791e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,106
0.8429752066115714,0.0604251012145749,Natural,Hydrological,Flood,Coastal flood,Honduras,HND,Central America,Americas,"Marcovia, Choluteca districts (Choluteca province)",1.600653342935718e-05,Km2,0.8429752066115714,0.7272727272727273,0.26666666666666666,0.8429752066115714,0.7272727272727273,0.26666666666666666,5.135136523009872e-06,2.7222237345687417e-05,5.209090924876033e-06,0.0001890852092905759,5.209090924876033e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.03319838056680162,Natural,Hydrological,Flood,Riverine flood,Honduras,HND,Central America,Americas,"Distrito Central, Talanga districts (Francisco Morazan province), Juticalpa district (Olancho province), Choluteca, Paraiso, Santa Barbara, Valle, Yoro provinces",1.600653342935718e-05,Km2,0.8429752066115714,0.36363636363636365,0.7333333333333333,0.8429752066115714,0.4545454545454545,0.13333333333333333,2.4324330898467812e-06,2.7222237345687417e-05,2.4969697045362716e-06,8.895900737394462e-06,2.933333342222222e-06,0.0028744349621798123,0.0004761809569160091,0.6848517608539465,12
0.8429752066115714,0.04220647773279352,Natural,Biological,Epidemic,Viral disease,Honduras,HND,Central America,Americas,"Valle, La Paz, Choluteca, Olancho, Cortes, Francisco, Morazan, Olancho, Comayagua, El Paraiso, Yoro, Santa Barbara, Copan regions",1.600653342935718e-05,Vaccinated,0.8429752066115714,0.0,0.0,0.8429752066115714,0.4545454545454545,0.9333333333333333,1.891892403214163e-06,2.7222237345687417e-05,1.3724242465831038e-05,0.0001890852092905759,1.3724242465831038e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,178
0.8429752066115714,0.9956477732793522,Natural,Climatological,Drought,Drought,Honduras,HND,Central America,Americas,"Liure, Soledad districts (Paraiso province), Orocuina, El Corpus districts (Choculeta province)",1.4202439733482388e-05,Km2,0.8429752066115714,0.0,0.4666666666666667,0.8429752066115714,0.5454545454545454,0.5,5.135136523009872e-06,2.7222237345687417e-05,0.0002484818189347934,0.0001890852092905759,0.0002484818189347934,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,181
0.8429752066115714,0.0012145748987854252,Natural,Hydrological,Flood,Riverine flood,Honduras,HND,Central America,Americas,La Ceiba district (Atlantida province),1.600653342935718e-05,Km2,0.8429752066115714,0.0,0.4666666666666667,0.8429752066115714,0.0,0.5,0.0,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,1
0.8429752066115714,0.051113360323886636,Natural,Hydrological,Flood,Riverine flood,Hungary,HUN,Eastern Europe,Europe,"Budapest city (Budapest province), Visegrad city (Pest province)",1.600653342935718e-05,Km2,0.8429752066115714,0.6363636363636364,0.2,0.8429752066115714,0.6363636363636364,0.9,5.135136523009872e-06,2.7222237345687417e-05,4.3303030434251606e-06,0.0001890852092905759,4.3303030434251606e-06,0.0028744349621798123,0.00014284762040807258,0.6848517608539465,21
0.8429752066115714,0.05172064777327935,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,Poso district (Sulawesi Tengah province),4.836506503834543e-06,Richter,0.8429752066115714,0.6363636363636364,0.4666666666666667,0.8429752066115714,0.6363636363636364,0.4666666666666667,5.135136523009872e-06,2.611112561729201e-05,7.572727295674931e-06,0.0001890852092905759,7.718181841570247e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.08289473684210526,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,"Ransiki village (Manokwari district, Papua Barat province)",4.836506503834543e-06,Richter,0.8429752066115714,0.7272727272727273,0.6333333333333333,0.8429752066115714,0.7272727272727273,0.6333333333333333,5.135136523009872e-06,2.7222237345687417e-05,4.666666680808081e-07,0.0001890852092905759,4.666666680808081e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.08309716599190284,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,Simeulue district (Nangroe Aceh Darussalam province),4.9132764483398535e-06,Richter,0.8429752066115714,0.9090909090909091,0.03333333333333333,0.8429752066115714,0.9090909090909091,0.03333333333333333,5.405406866326179e-07,3.277779598766444e-05,3.030000009181818e-05,0.0001890852092905759,1.7878787932966023e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.0708502024291498,Natural,Geophysical,Volcanic activity,Ash fall,Indonesia,IDN,South-Eastern Asia,Asia,"Garut, Bandung (Jawa Barat province)",1.600653342935718e-05,Km2,0.8429752066115714,0.9090909090909091,0.3333333333333333,0.8429752066115714,0.9090909090909091,0.3333333333333333,5.135136523009872e-06,2.7222237345687417e-05,1.5148484894389347e-05,0.0001890852092905759,1.5148484894389347e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.0034412955465587046,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,Kota Medan district (Sumatera Utara province),0.00032450655542394627,Km2,0.8429752066115714,0.0,0.4,0.8429752066115714,0.0,0.5666666666666667,3.243244119795708e-06,2.7222237345687417e-05,6.057575775932048e-06,0.0001890852092905759,6.057575775932048e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,5
0.8429752066115714,0.005364372469635627,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,"Alor, Belu districts (Nusatenggara Timur province), Bandung, Bogor, Kota Depok districts (Jawa Barat province), Barru district (Sulawesi Timur province), Bondowoso, Kota Mojokerto, Kota Surabaya, Mojokerto, Sampang, Sidoarjo, Lumajang districts (Jawa Timur province), Tangerang district (Banten province)",0.0031519436115545214,Km2,0.8429752066115714,0.0,0.8666666666666667,0.8429752066115714,0.09090909090909091,0.3666666666666667,4.027028115413004e-05,0.00041611134228407905,0.001515148489439844,0.0001890852092905759,0.001517421216719458,0.003332768555235515,0.0016666571587300681,0.6848517608539465,15
0.8429752066115714,0.0187246963562753,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,"Gomo, Amandraya areas (Nias Selatan district, Sumatera Utara province)",7.66931745608049e-05,Km2,0.8429752066115714,0.1818181818181818,0.8666666666666667,0.8429752066115714,0.1818181818181818,0.9666666666666667,3.513514463112017e-06,2.7222237345687417e-05,2.360606067759412e-06,0.0001890852092905759,2.360606067759412e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,3
0.8429752066115714,0.023785425101214574,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,"Sumba Timur, Sumba Barat districts (Nusatenggara Timur province)",0.00038054861491282273,Km2,0.8429752066115714,0.2727272727272727,0.5333333333333333,0.8429752066115714,0.2727272727272727,0.6333333333333333,4.8648661796935625e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,3
0.8429752066115714,0.02935222672064777,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,Kolaka district (Sulawesi Tenggara province),4.529426725813303e-06,Km2,0.8429752066115714,0.36363636363636365,0.4666666666666667,0.8429752066115714,0.36363636363636365,0.5,5.135136523009872e-06,2.7222237345687417e-05,3.027272736446281e-06,0.0001890852092905759,3.027272736446281e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,1
0.8429752066115714,0.07398785425101215,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,"Aceh Barat, Aceh Barat Daya, Aceh Selatan, Naganraya, Aceh Singkil districts (Nangroe Aceh Darussalam province), Dairi, Nias, Nias Selatan, Tapanuli Tengah districts (Sumatera Utara province)",0.0013094649434270762,Km2,0.8429752066115714,0.9090909090909091,0.6,0.8429752066115714,0.9999999999999999,0.06666666666666668,3.243244119795708e-06,2.7222237345687417e-05,0.0002636333341322222,0.0001890852092905759,0.0002636333341322222,0.0028744349621798123,7.609523881995466e-06,0.6848517608539465,14
0.8429752066115714,0.06214574898785425,Natural,Climatological,Wildfire,Forest fire,Indonesia,IDN,South-Eastern Asia,Asia,"Kalimatan Barat, Kalimatan Tengah provinces (Borneo Isl.), Riau province (Sumatra Isl.)",1.600653342935718e-05,Km2,0.8429752066115714,0.6363636363636364,0.4666666666666667,0.8429752066115714,0.6363636363636364,0.5,5.135136523009872e-06,0.00011055561697534278,3.030000009181818e-05,0.0001890852092905759,6.030303048576676e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,1
0.8429752066115714,0.003036437246963563,Natural,Biological,Epidemic,Bacterial disease,Indonesia,IDN,South-Eastern Asia,Asia,"Alor, Manggarai, Sikka, Belu",1.600653342935718e-05,Vaccinated,0.8429752066115714,0.0,0.3,0.8429752066115714,0.0,0.3,4.324325493060944e-06,2.7222237345687417e-05,2.2909090978512395e-06,0.0001890852092905759,2.2909090978512395e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.0867408906882591,Natural,Biological,Epidemic,Viral disease,Indonesia,IDN,South-Eastern Asia,Asia,North,1.600653342935718e-05,Vaccinated,0.8512396694214868,0.2727272727272727,0.16666666666666669,0.8512396694214868,0.2727272727272727,0.5333333333333333,5.135136523009872e-06,2.7222237345687417e-05,3.0303030394857667e-09,0.0001890852092905759,3.0303030394857667e-09,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,11
0.8429752066115714,0.07773279352226721,Natural,Hydrological,Landslide,Mudslide,Indonesia,IDN,South-Eastern Asia,Asia,"Pacet village (Mojokerto district, Jawa Timur province)",1.600653342935718e-05,Km2,0.8429752066115714,0.9999999999999999,0.3333333333333333,0.8429752066115714,0.9999999999999999,0.3333333333333333,8.37838064280558e-06,2.2222234567908095e-06,3.030000009181818e-05,0.0001890852092905759,1.2121212157943068e-08,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.021761133603238864,Natural,Meteorological,Storm,Convective storm,India,IND,Southern Asia,Asia,Orissa province,1.600653342935718e-05,Kph,0.8429752066115714,0.2727272727272727,0.3333333333333333,0.8429752066115714,0.2727272727272727,0.3333333333333333,5.135136523009872e-06,0.00011055561697534278,3.030000009181818e-05,0.0001890852092905759,3.090606069971534e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.031072874493927122,Natural,Meteorological,Storm,Convective storm,India,IND,Southern Asia,Asia,"Gobalpur area (Hugli district, West Bengal), Kolkata, Jalpaiguri, Darjiling districts (West Bengal province)",1.0517482397227498e-05,Kph,0.8429752066115714,0.2727272727272727,0.8666666666666667,0.8429752066115714,0.2727272727272727,0.8666666666666667,2.7027034331630903e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.037753036437246965,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,"Barpeta, Bongaigaon, Cachar, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Karimganj, Kokrajhar, Lakhimpur, Marigaon, Nagaon, Nalbari, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Araria, Begusarai, Bhagalpur, Darbhanga, Gopalganj, Katihar, Khagaria, Kishanganj, Madhepura, Madhubani, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Pruba Champaran, Purnia, Saharsa, Samastipur, Saran, Sheikhpura, Sheohar, Sitamarhi, Siwan, Supaul districts (Bihar province), Lahul and Spiti district (Himachal Pradesh province), Balaghat district (Madhya Pradesh province), Tehri Garhwal district (Uttarakhand province), Adilabad, Khammam, Karimnagar districts (Andhra Pradesh province), Jalpaiguri, Kochbihar, Darjiling districts (West Bengal province), Meghalaya, Tripura, Arunachal Pradesh, Gujarat, Kerala, Manipur, Maharashrta provinces ",0.021238942537005607,Km2,0.8429752066115714,0.4545454545454545,0.6666666666666666,0.8429752066115714,0.6363636363636364,0.9,0.00014810814813733734,2.7222237345687417e-05,0.12727272462809916,0.0001890852092905759,0.12727272462809916,0.0028744349621798123,0.0001465238109192744,0.6848517608539465,67
0.8429752066115714,0.04949392712550607,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,"Tehri Garhwal district (Uttaranchal province), Bihar, Assam, Manipur provinces",0.0005241084111377529,Km2,0.8429752066115714,0.6363636363636364,0.3333333333333333,0.8429752066115714,0.6363636363636364,0.4,8.648650986121889e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.4848484893480255e-07,0.0028744349621798123,9.52285723355102e-05,0.6848517608539465,2
0.8429752066115714,0.05445344129554656,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,Balaghat district (Madhya Pradesh province),1.600653342935718e-05,Km2,0.8429752066115714,0.6363636363636364,0.6333333333333333,0.8429752066115714,0.6363636363636364,0.6333333333333333,2.6756763988314594e-05,2.7222237345687417e-05,9.087878815417813e-06,0.0001890852092905759,9.087878815417813e-06,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.05738866396761134,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,"Bharuch district (Gujarat province), Jalgaon, Nasik districts (Maharashtra province)",0.0060692015027563094,Km2,0.8429752066115714,0.7272727272727273,0.06666666666666668,0.8429752066115714,0.7272727272727273,0.16666666666666669,5.67567720964249e-06,2.7222237345687417e-05,1.5148484894389347e-05,0.0001890852092905759,1.5148484894389347e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,3
0.8429752066115714,0.06568825910931174,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,"Kannur, Kasaragod, Kozhikode, Malappuram, Thiruvananthapuram districts (Kerala province)",0.0007528828457635773,Km2,0.8429752066115714,0.8181818181818182,0.3,0.8429752066115714,0.8181818181818182,0.5,2.7027034331630903e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,6
0.8429752066115714,0.02054655870445344,Natural,Meteorological,Storm,Tropical cyclone,India,IND,Southern Asia,Asia,West Bengal province,1.600653342935718e-05,Kph,0.8429752066115714,0.2727272727272727,0.06666666666666668,0.8429752066115714,0.2727272727272727,0.06666666666666668,2.162162746530472e-06,2.7222237345687417e-05,3.030000009181818e-05,0.00031526819847347605,1.5300000046363635e-05,0.0028744349621798123,1.9714285902040816e-06,0.6848517608539465,0
0.8429752066115714,0.07095141700404858,Natural,Meteorological,Storm,Tropical cyclone,India,IND,Southern Asia,Asia,"Baleshwar, Bhadrak, Jagatsinghpur, Kendrapara districts (Orissa province), East Midnapore, North 24 Parganas, South 24 Parganas (West Bengal province)",8.982083507121295e-06,Kph,0.8429752066115714,0.9090909090909091,0.4,0.8429752066115714,0.9090909090909091,0.4,3.324325222790601e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.08269230769230769,Natural,Meteorological,Extreme temperature ,Cold wave,India,IND,Southern Asia,Asia,"Bihar, Uttar Pradesh, Himachal Pradesh, Rajasthan, Jharkhand, Jammu and Kashmir, Punjab, Haryana, Delhi provinces",4.759736559329233e-06,°C,0.8429752066115714,0.9999999999999999,0.4666666666666667,0.8429752066115714,0.9999999999999999,0.5,0.00024297303864136182,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,1
0.8429752066115714,0.029251012145748986,Natural,Meteorological,Extreme temperature ,Heat wave,India,IND,Southern Asia,Asia,"Madhya Pradesh, Andhra Pradesh, Uttar Pradesh, Delhi, Rajasthan, Punjab, Haryana, Orissa, West Bengal provinces",8.214384062068193e-06,°C,0.8429752066115714,0.36363636363636365,0.3,0.8429752066115714,0.36363636363636365,0.7,0.00027810818327248194,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,12
0.8429752066115714,0.030364372469635626,Natural,Biological,Epidemic,Parasitic disease,India,IND,Southern Asia,Asia,Assam,1.600653342935718e-05,Vaccinated,0.8429752066115714,0.36363636363636365,0.0,0.8429752066115714,0.36363636363636365,0.0,1.3243246822499142e-05,2.7222237345687417e-05,1.4996969742415058e-05,0.0001890852092905759,1.4996969742415058e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.01568825910931174,Natural,Biological,Epidemic,Viral disease,India,IND,Southern Asia,Asia,Mandi district,1.600653342935718e-05,Vaccinated,0.8429752066115714,0.1818181818181818,0.3666666666666667,0.8429752066115714,0.1818181818181818,0.3666666666666667,5.135136523009872e-06,2.7222237345687417e-05,6.030303048576676e-07,0.0001890852092905759,6.030303048576676e-07,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.05394736842105263,Natural,Biological,Epidemic,Viral disease,India,IND,Southern Asia,Asia,Assam,1.600653342935718e-05,Vaccinated,0.8429752066115714,0.6363636363636364,0.4,0.8429752066115714,0.6363636363636364,0.4,2.2972979181886266e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,0
0.8429752066115714,0.0867408906882591,Natural,Biological,Epidemic,Viral disease,India,IND,Southern Asia,Asia,North,1.600653342935718e-05,Vaccinated,0.8512396694214868,0.2727272727272727,0.8,0.8512396694214868,0.36363636363636365,0.16666666666666669,5.135136523009872e-06,2.7222237345687417e-05,6.060606078971534e-09,0.0001890852092905759,6.060606078971534e-09,0.0028744349621798123,0.00028570476462575964,0.6848517608539465,11
